Region,City,A. Uniques of First Scribe Created,B. Total Events of Scribe Created,c. EHR,Geocodio Latitude,Geocodio Longitude,Geocodio Accuracy Score,Geocodio Accuracy Type,Geocodio Address Line 1,Geocodio Address Line 2,Geocodio Address Line 3,Geocodio House Number,Geocodio Street,Geocodio Unit Type,Geocodio Unit Number,Geocodio City,Geocodio State,Geocodio County,Geocodio Postal Code,Geocodio Country,Geocodio Source,Census Year,State FIPS,County FIPS,Place Name,Place FIPS,Census Tract Code,Census Block Code,Census Block Group,Full FIPS (block),Full FIPS (tract),Metro/Micro Statistical Area Name,Metro/Micro Statistical Area Code,Metro/Micro Statistical Area Type,Combined Statistical Area Name,Combined Statistical Area Code,Metropolitan Division Area Name,Metropolitan Division Area Code,County Subdivision Name,County Subdivision FIPS,County Subdivision Class Code,County Subdivision Class Description,ZIP+4 Range Start,ZIP+4 Range End (or blank if no range),ZIP 9 Range Start,ZIP 9 Range End (or blank if no range),Record Type Code,Record Type Description,Residential Indicator,Carrier Route ID,Carrier Route Description,Building or Firm Name,Government Building Code,Government Building Description,Facility Code,Facility Description,City Delivery?,Valid delivery area?,Exact Match?
Georgia,Kennesaw,3,192,Other,34.03384,-84.597433,1,place,,,"Kennesaw, GA 30144",,,,,Kennesaw,GA,Cobb County,30144,US,TIGER/Line® dataset from the US Census Bureau,2024,13,13067,,,30278,2005,2,1.31E+14,1.31E+10,"Atlanta-Sandy Springs-Roswell, GA",12060,metropolitan,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",122,"Marietta, GA",31924,Acworth-Kennesaw,90018,Z5,A statistical county subdivision,,,,,,,,,,,,,,,,,
Georgia,Kingsland,0,1,SimplePractice,30.784384,-81.692042,1,place,,,"Kingsland, GA 31548",,,,,Kingsland,GA,Camden County,31548,US,TIGER/Line® dataset from the US Census Bureau,2024,13,13039,,,10304,2023,2,1.30E+14,1.30E+10,"Kingsland, GA",28680,micropolitan,"Jacksonville-Kingsland-Palatka, FL-GA",300,,,Kingsland,91650,Z5,A statistical county subdivision,,,,,,,,,,,,,,,,,
Georgia,La Grange,1,5906,undefined,33.024347,-85.073906,1,place,,,"Lagrange, GA 30240",,,,,Lagrange,GA,Troup County,30240,US,TIGER/Line® dataset from the US Census Bureau,2024,13,13285,,,960901,2023,2,1.33E+14,1.33E+10,"LaGrange, GA-AL",29300,micropolitan,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",122,,,LaGrange,91674,Z5,A statistical county subdivision,,,,,,,,,,,,,,,,,
Georgia,Lawrenceville,15,3434,Athena,34.00309,-84.012608,1,place,,,"Lawrenceville, GA 30043",,,,,Lawrenceville,GA,Gwinnett County,30043,US,TIGER/Line® dataset from the US Census Bureau,2024,13,13135,,,50573,2001,2,1.31E+14,1.31E+10,"Atlanta-Sandy Springs-Roswell, GA",12060,metropolitan,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",122,"Atlanta-Sandy Springs-Roswell, GA",12054,Lawrenceville,91704,Z5,A statistical county subdivision,,,,,,,,,,,,,,,,,
Georgia,Lilburn,1,1,Cerner,33.865587,-84.072463,1,place,,,"Lilburn, GA 30047",,,,,Lilburn,GA,Gwinnett County,30047,US,TIGER/Line® dataset from the US Census Bureau,2024,13,13135,,,50765,2001,2,1.31E+14,1.31E+10,"Atlanta-Sandy Springs-Roswell, GA",12060,metropolitan,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",122,"Atlanta-Sandy Springs-Roswell, GA",12054,Snellville-Grayson,92790,Z5,A statistical county subdivision,,,,,,,,,,,,,,,,,
Georgia,Lithonia,8,568,Athena,33.667509,-84.144816,1,place,,,"Lithonia, GA 30038",,,,,Lithonia,GA,Dekalb County,30038,US,TIGER/Line® dataset from the US Census Bureau,2024,13,13089,Stonecrest,1373784,23433,2001,2,1.31E+14,1.31E+10,"Atlanta-Sandy Springs-Roswell, GA",12060,metropolitan,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",122,"Atlanta-Sandy Springs-Roswell, GA",12054,Lithonia,91770,Z5,A statistical county subdivision,,,,,,,,,,,,,,,,,
Georgia,Locust Grove,0,266,None,33.372111,-84.115645,1,place,,,"Locust Grove, GA 30248",,,,,Locust Grove,GA,Henry County,30248,US,TIGER/Line® dataset from the US Census Bureau,2024,13,13151,Locust Grove,1347140,70405,2010,2,1.32E+14,1.32E+10,"Atlanta-Sandy Springs-Roswell, GA",12060,metropolitan,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",122,"Atlanta-Sandy Springs-Roswell, GA",12054,Locust Grove,91800,Z5,A statistical county subdivision,,,,,,,,,,,,,,,,,
Georgia,Loganville,1,151,Epic,33.876889,-83.896781,1,place,,,"Loganville, GA 30052",,,,,Loganville,GA,Gwinnett County,30052,US,TIGER/Line® dataset from the US Census Bureau,2024,13,13135,,,50744,2000,2,1.31E+14,1.31E+10,"Atlanta-Sandy Springs-Roswell, GA",12060,metropolitan,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",122,"Atlanta-Sandy Springs-Roswell, GA",12054,Snellville-Grayson,92790,Z5,A statistical county subdivision,,,,,,,,,,,,,,,,,
Georgia,Mableton,6,128,Epic,33.833161,-84.603102,1,place,,,"Mableton, GA 30126",,,,,Mableton,GA,Cobb County,30126,US,TIGER/Line® dataset from the US Census Bureau,2024,13,13067,Mableton,1348288,31414,2007,2,1.31E+14,1.31E+10,"Atlanta-Sandy Springs-Roswell, GA",12060,metropolitan,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",122,"Marietta, GA",31924,Austell,90174,Z5,A statistical county subdivision,,,,,,,,,,,,,,,,,
Georgia,Macon,12,2227,Carelogic,32.804382,-83.617554,1,place,,,"Macon, GA 31201",,,,,Macon,GA,Bibb County,31201,US,TIGER/Line® dataset from the US Census Bureau,2024,13,13021,Macon-Bibb County,1349008,13900,3065,3,1.30E+14,1.30E+10,"Macon-Bibb County, GA",31420,metropolitan,"Macon-Bibb County--Warner Robins, GA",356,,,Macon West,91892,Z5,A statistical county subdivision,,,,,,,,,,,,,,,,,
Georgia,Marietta,14,4954,Athena,33.912473,-84.557181,1,place,,,"Marietta, GA 30007",,,,,Marietta,GA,Cobb County,30007,US,TIGER/Line® dataset from the US Census Bureau,2024,13,13067,,,31007,3001,3,1.31E+14,1.31E+10,"Atlanta-Sandy Springs-Roswell, GA",12060,metropolitan,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",122,"Marietta, GA",31924,Fair Oaks,91140,Z5,A statistical county subdivision,,,,,,,,,,,,,,,,,
Georgia,McDonough,9,1748,AdvancedMD,33.476762,-84.055005,1,place,,,"McDonough, GA 30252",,,,,McDonough,GA,Henry County,30252,US,TIGER/Line® dataset from the US Census Bureau,2024,13,13151,,,70214,2004,2,1.32E+14,1.32E+10,"Atlanta-Sandy Springs-Roswell, GA",12060,metropolitan,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",122,"Atlanta-Sandy Springs-Roswell, GA",12054,McDonough,91878,Z5,A statistical county subdivision,,,,,,,,,,,,,,,,,
Georgia,Metter,0,1,None,32.39938,-82.048201,1,place,,,"Metter, GA 30439",,,,,Metter,GA,Candler County,30439,US,TIGER/Line® dataset from the US Census Bureau,2024,13,13043,Metter,1351072,950100,2043,2,1.30E+14,1.30E+10,,,,,,,,Metter,91986,Z5,A statistical county subdivision,,,,,,,,,,,,,,,,,
Georgia,Midland,1,2,ensora,32.565782,-84.850953,1,place,,,"Midland, GA 31820",,,,,Midland,GA,Muscogee County,31820,US,TIGER/Line® dataset from the US Census Bureau,2024,13,13215,Columbus,1319000,10110,1015,1,1.32E+14,1.32E+10,"Columbus, GA-AL",17980,metropolitan,"Columbus-Auburn-Opelika, GA-AL",194,,,Columbus North,90752,Z5,A statistical county subdivision,,,,,,,,,,,,,,,,,
Georgia,Milledgeville,0,991,Carelogic,33.072279,-83.239008,1,place,,,"Milledgeville, GA 31061",,,,,Milledgeville,GA,Baldwin County,31061,US,TIGER/Line® dataset from the US Census Bureau,2024,13,13009,Hardwick,1336668,970600,2001,2,1.30E+14,1.30E+10,"Milledgeville, GA",33300,micropolitan,,,,,Milledgeville,92015,Z5,A statistical county subdivision,,,,,,,,,,,,,,,,,
Georgia,Monroe,2,578,Other,33.788322,-83.701264,1,place,,,"Monroe, GA 30655",,,,,Monroe,GA,Walton County,30655,US,TIGER/Line® dataset from the US Census Bureau,2024,13,13297,Monroe,1352192,110302,1012,1,1.33E+14,1.33E+10,"Atlanta-Sandy Springs-Roswell, GA",12060,metropolitan,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",122,"Atlanta-Sandy Springs-Roswell, GA",12054,Monroe,92046,Z5,A statistical county subdivision,,,,,,,,,,,,,,,,,
Georgia,Monticello,0,1,Elation,33.337906,-83.698508,1,place,,,"Monticello, GA 31064",,,,,Monticello,GA,Jasper County,31064,US,TIGER/Line® dataset from the US Census Bureau,2024,13,13159,,,10502,2037,2,1.32E+14,1.32E+10,"Atlanta-Sandy Springs-Roswell, GA",12060,metropolitan,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",122,"Atlanta-Sandy Springs-Roswell, GA",12054,Monticello,92064,Z5,A statistical county subdivision,,,,,,,,,,,,,,,,,
Georgia,Morrow,1,1,Other,33.58016,-84.326757,1,place,,,"Morrow, GA 30260",,,,,Morrow,GA,Clayton County,30260,US,TIGER/Line® dataset from the US Census Bureau,2024,13,13063,Morrow,1353004,40425,2002,2,1.31E+14,1.31E+10,"Atlanta-Sandy Springs-Roswell, GA",12060,metropolitan,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",122,"Atlanta-Sandy Springs-Roswell, GA",12054,Forest Park-Morrow,91200,Z5,A statistical county subdivision,,,,,,,,,,,,,,,,,
Georgia,Moultrie,1,32,Meditech,31.183438,-83.789698,1,place,,,"Moultrie, GA 31768",,,,,Moultrie,GA,Colquitt County,31768,US,TIGER/Line® dataset from the US Census Bureau,2024,13,13071,Moultrie,1353060,970301,3031,3,1.31E+14,1.31E+10,"Moultrie, GA",34220,micropolitan,,,,,Moultrie,92100,Z5,A statistical county subdivision,,,,,,,,,,,,,,,,,
Georgia,Nashville,1,2,Cerner,31.199826,-83.218233,1,place,,,"Nashville, GA 31639",,,,,Nashville,GA,Berrien County,31639,US,TIGER/Line® dataset from the US Census Bureau,2024,13,13019,,,970500,1047,1,1.30E+14,1.30E+10,,,,,,,,Nashville,92130,Z5,A statistical county subdivision,,,,,,,,,,,,,,,,,
Georgia,Newnan,3,7,Epic,33.369595,-84.819397,1,place,,,"Newnan, GA 30263",,,,,Newnan,GA,Coweta County,30263,US,TIGER/Line® dataset from the US Census Bureau,2024,13,13077,Newnan,1355020,170701,1012,1,1.31E+14,1.31E+10,"Atlanta-Sandy Springs-Roswell, GA",12060,metropolitan,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",122,"Atlanta-Sandy Springs-Roswell, GA",12054,Newnan,92154,Z5,A statistical county subdivision,,,,,,,,,,,,,,,,,
Georgia,Norcross,13,1118,Allscripts,33.944461,-84.210969,1,place,,,"Norcross, GA 30071",,,,,Norcross,GA,Gwinnett County,30071,US,TIGER/Line® dataset from the US Census Bureau,2024,13,13135,Norcross,1355776,50311,2017,2,1.31E+14,1.31E+10,"Atlanta-Sandy Springs-Roswell, GA",12060,metropolitan,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",122,"Atlanta-Sandy Springs-Roswell, GA",12054,Norcross,92178,Z5,A statistical county subdivision,,,,,,,,,,,,,,,,,
Georgia,Ocilla,0,1,SimplePractice,31.571754,-83.269632,1,place,,,"Ocilla, GA 31774",,,,,Ocilla,GA,Irwin County,31774,US,TIGER/Line® dataset from the US Census Bureau,2024,13,13155,,,950202,3028,3,1.32E+14,1.32E+10,,,,,,,,Ocilla,92262,Z5,A statistical county subdivision,,,,,,,,,,,,,,,,,
Georgia,Peachtree City,1,4,Other,33.395759,-84.568173,1,place,,,"Peachtree City, GA 30269",,,,,Peachtree City,GA,Fayette County,30269,US,TIGER/Line® dataset from the US Census Bureau,2024,13,13113,Peachtree City,1359724,140303,2024,2,1.31E+14,1.31E+10,"Atlanta-Sandy Springs-Roswell, GA",12060,metropolitan,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",122,"Atlanta-Sandy Springs-Roswell, GA",12054,Peachtree City-Tyrone,92331,Z5,A statistical county subdivision,,,,,,,,,,,,,,,,,
Georgia,Peachtree Corners,10,73,Aesthetic Record,32.629579,-83.423511,1,state,,,GA,,,,,,GA,,,US,TIGER/Line® dataset from the US Census Bureau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Georgia,Pearson,0,1,None,31.340836,-82.853406,1,place,,,"Pearson, GA 31642",,,,,Pearson,GA,Atkinson County,31642,US,TIGER/Line® dataset from the US Census Bureau,2024,13,13003,,,960200,1016,1,1.30E+14,1.30E+10,"Douglas, GA",20060,micropolitan,,,,,Pearson,92334,Z5,A statistical county subdivision,,,,,,,,,,,,,,,,,
Georgia,Pelham,0,71,Cerner,31.12768,-84.15185,1,place,,,"Pelham, GA 31779",,,,,Pelham,GA,Mitchell County,31779,US,TIGER/Line® dataset from the US Census Bureau,2024,13,13205,Pelham,1359976,90200,1083,1,1.32E+14,1.32E+10,,,,,,,,Pelham,92340,Z5,A statistical county subdivision,,,,,,,,,,,,,,,,,
Georgia,Pooler,3,132,ims,32.11548,-81.24706,1,place,,,"Pooler, GA 31322",,,,,Pooler,GA,Chatham County,31322,US,TIGER/Line® dataset from the US Census Bureau,2024,13,13051,Pooler,1362104,10810,3009,3,1.31E+14,1.31E+10,"Savannah, GA",42340,metropolitan,"Savannah-Hinesville-Statesboro, GA",496,,,Pooler-Bloomingdale,92393,Z5,A statistical county subdivision,,,,,,,,,,,,,,,,,
Georgia,Port Wentworth,1,4,eClinicalWorks,31.911689,-84.506058,1,place,,,"Parrott, GA 31777",,,,,Parrott,GA,Terrell County,31777,US,TIGER/Line® dataset from the US Census Bureau,2024,13,13273,,,120200,2017,2,1.33E+14,1.33E+10,"Albany, GA",10500,metropolitan,,,,,Parrott,92316,Z5,A statistical county subdivision,,,,,,,,,,,,,,,,,
Georgia,Powder Springs,6,539,Epic,33.91351,-84.685885,1,place,,,"Powder Springs, GA 30127",,,,,Powder Springs,GA,Cobb County,30127,US,TIGER/Line® dataset from the US Census Bureau,2024,13,13067,,,30235,2007,2,1.31E+14,1.31E+10,"Atlanta-Sandy Springs-Roswell, GA",12060,metropolitan,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",122,"Marietta, GA",31924,Acworth-Kennesaw,90018,Z5,A statistical county subdivision,,,,,,,,,,,,,,,,,
Georgia,Rex,1,1,None,33.577049,-84.272559,1,place,,,"Rex, GA 30273",,,,,Rex,GA,Clayton County,30273,US,TIGER/Line® dataset from the US Census Bureau,2024,13,13063,,,40427,2000,2,1.31E+14,1.31E+10,"Atlanta-Sandy Springs-Roswell, GA",12060,metropolitan,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",122,"Atlanta-Sandy Springs-Roswell, GA",12054,Forest Park-Morrow,91200,Z5,A statistical county subdivision,,,,,,,,,,,,,,,,,
Georgia,Richmond Hill,1,2,Other,31.93827,-81.30344,1,place,,,"Richmond Hill, GA 31324",,,,,Richmond Hill,GA,Bryan County,31324,US,TIGER/Line® dataset from the US Census Bureau,2024,13,13029,Richmond Hill,1365044,920308,1000,1,1.30E+14,1.30E+10,"Savannah, GA",42340,metropolitan,"Savannah-Hinesville-Statesboro, GA",496,,,Richmond Hill,92514,Z5,A statistical county subdivision,,,,,,,,,,,,,,,,,
Georgia,Rincon,0,573,AdvancedMD,32.285205,-81.287526,1,place,,,"Rincon, GA 31326",,,,,Rincon,GA,Effingham County,31326,US,TIGER/Line® dataset from the US Census Bureau,2024,13,13103,,,30301,4004,4,1.31E+14,1.31E+10,"Savannah, GA",42340,metropolitan,"Savannah-Hinesville-Statesboro, GA",496,,,Rincon,92520,Z5,A statistical county subdivision,,,,,,,,,,,,,,,,,
Georgia,Ringgold,1,1,undefined,34.888709,-85.118699,1,place,,,"Ringgold, GA 30736",,,,,Ringgold,GA,Catoosa County,30736,US,TIGER/Line® dataset from the US Census Bureau,2024,13,13047,,,30304,1000,1,1.30E+14,1.30E+10,"Chattanooga, TN-GA",16860,metropolitan,"Chattanooga-Cleveland-Dalton, TN-GA-AL",174,,,Ringgold,92526,Z5,A statistical county subdivision,,,,,,,,,,,,,,,,,
Georgia,Riverdale,1,41,Other,33.555536,-84.397997,1,place,,,"Riverdale, GA 30274",,,,,Riverdale,GA,Clayton County,30274,US,TIGER/Line® dataset from the US Census Bureau,2024,13,13063,,,40534,2006,2,1.31E+14,1.31E+10,"Atlanta-Sandy Springs-Roswell, GA",12060,metropolitan,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",122,"Atlanta-Sandy Springs-Roswell, GA",12054,Riverdale,92538,Z5,A statistical county subdivision,,,,,,,,,,,,,,,,,
Georgia,Rome,6,138,Epic,34.241733,-85.171591,1,place,,,"Rome, GA 30161",,,,,Rome,GA,Floyd County,30161,US,TIGER/Line® dataset from the US Census Bureau,2024,13,13115,Rome,1366668,1600,1001,1,1.31E+14,1.31E+10,"Rome, GA",40660,metropolitan,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",122,,,Rome,92586,Z5,A statistical county subdivision,,,,,,,,,,,,,,,,,
Georgia,Rossville,0,16,Other,34.98313,-85.28607,1,place,,,"Rossville, GA 30741",,,,,Rossville,GA,Walker County,30741,US,TIGER/Line® dataset from the US Census Bureau,2024,13,13295,Rossville,1367256,20200,1010,1,1.33E+14,1.33E+10,"Chattanooga, TN-GA",16860,metropolitan,"Chattanooga-Cleveland-Dalton, TN-GA-AL",174,,,Rossville-Beverly Hills,92598,Z5,A statistical county subdivision,,,,,,,,,,,,,,,,,
Georgia,Roswell,2,51,None,34.055198,-84.370475,1,place,,,"Roswell, GA 30075",,,,,Roswell,GA,Fulton County,30075,US,TIGER/Line® dataset from the US Census Bureau,2024,13,13121,Roswell,1367284,11417,3003,3,1.31E+14,1.31E+10,"Atlanta-Sandy Springs-Roswell, GA",12060,metropolitan,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",122,"Atlanta-Sandy Springs-Roswell, GA",12054,Roswell-Alpharetta,92604,Z5,A statistical county subdivision,,,,,,,,,,,,,,,,,
Georgia,Sandersville,2,36,SimplePractice,32.974982,-82.840564,1,place,,,"Sandersville, GA 31082",,,,,Sandersville,GA,Washington County,31082,US,TIGER/Line® dataset from the US Census Bureau,2024,13,13303,,,950300,2019,2,1.33E+14,1.33E+10,,,,,,,,Sandersville,92676,Z5,A statistical county subdivision,,,,,,,,,,,,,,,,,
Georgia,Savannah,11,2092,Epic,32.074679,-81.088261,1,place,,,"Savannah, GA 31401",,,,,Savannah,GA,Chatham County,31401,US,TIGER/Line® dataset from the US Census Bureau,2024,13,13051,Savannah,1369000,11700,2055,2,1.31E+14,1.31E+10,"Savannah, GA",42340,metropolitan,"Savannah-Hinesville-Statesboro, GA",496,,,Savannah,92712,Z5,A statistical county subdivision,,,,,,,,,,,,,,,,,
Georgia,Scottdale,2,4,Epic,33.793491,-84.258421,1,place,,,"Scottdale, GA 30079",,,,,Scottdale,GA,Dekalb County,30079,US,TIGER/Line® dataset from the US Census Bureau,2024,13,13089,Scottdale,1369392,22100,1013,1,1.31E+14,1.31E+10,"Atlanta-Sandy Springs-Roswell, GA",12060,metropolitan,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",122,"Atlanta-Sandy Springs-Roswell, GA",12054,Atlanta-Decatur,90150,Z5,A statistical county subdivision,,,,,,,,,,,,,,,,,
Georgia,Senoia,1,35,undefined,33.285373,-84.602516,1,place,,,"Senoia, GA 30276",,,,,Senoia,GA,Coweta County,30276,US,TIGER/Line® dataset from the US Census Bureau,2024,13,13077,,,170502,1006,1,1.31E+14,1.31E+10,"Atlanta-Sandy Springs-Roswell, GA",12060,metropolitan,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",122,"Atlanta-Sandy Springs-Roswell, GA",12054,Senoia,92724,Z5,A statistical county subdivision,,,,,,,,,,,,,,,,,
Georgia,Smyrna,11,1744,WebPT,33.869656,-84.498844,1,place,,,"Smyrna, GA 30080",,,,,Smyrna,GA,Cobb County,30080,US,TIGER/Line® dataset from the US Census Bureau,2024,13,13067,Smyrna,1371492,31112,3000,3,1.31E+14,1.31E+10,"Atlanta-Sandy Springs-Roswell, GA",12060,metropolitan,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",122,"Marietta, GA",31924,Smyrna,92784,Z5,A statistical county subdivision,,,,,,,,,,,,,,,,,
Georgia,Snellville,3,1127,CureMD,33.817803,-84.022911,1,place,,,"Snellville, GA 30039",,,,,Snellville,GA,Gwinnett County,30039,US,TIGER/Line® dataset from the US Census Bureau,2024,13,13135,,,50739,2001,2,1.31E+14,1.31E+10,"Atlanta-Sandy Springs-Roswell, GA",12060,metropolitan,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",122,"Atlanta-Sandy Springs-Roswell, GA",12054,Snellville-Grayson,92790,Z5,A statistical county subdivision,,,,,,,,,,,,,,,,,
Georgia,Soperton,0,2,None,32.383145,-82.557135,1,place,,,"Soperton, GA 30457",,,,,Soperton,GA,Treutlen County,30457,US,TIGER/Line® dataset from the US Census Bureau,2024,13,13283,,,960200,1015,1,1.33E+14,1.33E+10,,,,,,,,Soperton,92802,Z5,A statistical county subdivision,,,,,,,,,,,,,,,,,
Georgia,Springfield,0,932,Epic,32.369703,-81.361775,1,place,,,"Springfield, GA 31329",,,,,Springfield,GA,Effingham County,31329,US,TIGER/Line® dataset from the US Census Bureau,2024,13,13103,,,30204,3022,3,1.31E+14,1.31E+10,"Savannah, GA",42340,metropolitan,"Savannah-Hinesville-Statesboro, GA",496,,,Guyton-Springfield,91386,Z5,A statistical county subdivision,,,,,,,,,,,,,,,,,
Georgia,St. Marys,1,102,SimplePractice,30.73051,-81.54649,1,place,,,"Saint Marys, GA 31558",,,,,Saint Marys,GA,Camden County,31558,US,TIGER/Line® dataset from the US Census Bureau,2024,13,13039,St. Marys,1367984,10603,2055,2,1.30E+14,1.30E+10,"Kingsland, GA",28680,micropolitan,"Jacksonville-Kingsland-Palatka, FL-GA",300,,,St. Marys,92652,Z5,A statistical county subdivision,,,,,,,,,,,,,,,,,
Georgia,Statesboro,0,3,undefined,32.425,-81.784956,1,place,,,"Statesboro, GA 30458",,,,,Statesboro,GA,Bulloch County,30458,US,TIGER/Line® dataset from the US Census Bureau,2024,13,13031,Statesboro,1373256,110407,1003,1,1.30E+14,1.30E+10,"Statesboro, GA",44340,micropolitan,"Savannah-Hinesville-Statesboro, GA",496,,,Statesboro,92844,Z5,A statistical county subdivision,,,,,,,,,,,,,,,,,
Georgia,Statham,0,1,undefined,33.980323,-83.590148,1,place,,,"Statham, GA 30666",,,,,Statham,GA,Barrow County,30666,US,TIGER/Line® dataset from the US Census Bureau,2024,13,13013,,,180402,4017,4,1.30E+14,1.30E+10,"Atlanta-Sandy Springs-Roswell, GA",12060,metropolitan,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",122,"Atlanta-Sandy Springs-Roswell, GA",12054,Statham,92850,Z5,A statistical county subdivision,,,,,,,,,,,,,,,,,
Georgia,Stockbridge,4,57,Kareo,33.549947,-84.207969,1,place,,,"Stockbridge, GA 30281",,,,,Stockbridge,GA,Henry County,30281,US,TIGER/Line® dataset from the US Census Bureau,2024,13,13151,,,70125,2024,2,1.32E+14,1.32E+10,"Atlanta-Sandy Springs-Roswell, GA",12060,metropolitan,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",122,"Atlanta-Sandy Springs-Roswell, GA",12054,Stockbridge,92862,Z5,A statistical county subdivision,,,,,,,,,,,,,,,,,
Georgia,Stone Mountain,24,1904,Allscripts,33.797412,-84.197984,1,place,,,"Stone Mountain, GA 30083",,,,,Stone Mountain,GA,Dekalb County,30083,US,TIGER/Line® dataset from the US Census Bureau,2024,13,13089,,,21917,2002,2,1.31E+14,1.31E+10,"Atlanta-Sandy Springs-Roswell, GA",12060,metropolitan,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",122,"Atlanta-Sandy Springs-Roswell, GA",12054,Stone Mountain,92868,Z5,A statistical county subdivision,,,,,,,,,,,,,,,,,
Georgia,Sugar Hill,1,66,undefined,34.10649,-84.03352,1,place,,,"Sugar Hill, GA 30518",,,,,Sugar Hill,GA,Gwinnett County,30518,US,TIGER/Line® dataset from the US Census Bureau,2024,13,13135,Sugar Hill,1374180,50118,1001,1,1.31E+14,1.31E+10,"Atlanta-Sandy Springs-Roswell, GA",12060,metropolitan,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",122,"Atlanta-Sandy Springs-Roswell, GA",12054,Buford-Sugar Hill,90469,Z5,A statistical county subdivision,,,,,,,,,,,,,,,,,
Georgia,Summerville,1,5,Epms 3,34.484159,-85.315546,1,place,,,"Summerville, GA 30747",,,,,Summerville,GA,Chattooga County,30747,US,TIGER/Line® dataset from the US Census Bureau,2024,13,13055,,,10501,2006,2,1.31E+14,1.31E+10,"Summerville, GA",44900,micropolitan,"Chattanooga-Cleveland-Dalton, TN-GA-AL",174,,,Summerville,92892,Z5,A statistical county subdivision,,,,,,,,,,,,,,,,,
Georgia,Suwanee,4,2091,Practice Fusion,34.042479,-84.026171,1,place,,,"Suwanee, GA 30024",,,,,Suwanee,GA,Gwinnett County,30024,US,TIGER/Line® dataset from the US Census Bureau,2024,13,13135,,,50226,1003,1,1.31E+14,1.31E+10,"Atlanta-Sandy Springs-Roswell, GA",12060,metropolitan,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",122,"Atlanta-Sandy Springs-Roswell, GA",12054,Suwanee-Duluth,92910,Z5,A statistical county subdivision,,,,,,,,,,,,,,,,,
Georgia,Thomaston,0,42,Tebra,32.884509,-84.336486,1,place,,,"Thomaston, GA 30286",,,,,Thomaston,GA,Upson County,30286,US,TIGER/Line® dataset from the US Census Bureau,2024,13,13293,Thomaston,1376168,10402,2018,2,1.33E+14,1.33E+10,"Thomaston, GA",45580,micropolitan,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",122,,,Thomaston,93006,Z5,A statistical county subdivision,,,,,,,,,,,,,,,,,
Georgia,Thomasville,1,366,Cerner,30.853592,-83.888269,1,place,,,"Thomasville, GA 31757",,,,,Thomasville,GA,Thomas County,31757,US,TIGER/Line® dataset from the US Census Bureau,2024,13,13275,,,961000,1001,1,1.33E+14,1.33E+10,"Thomasville, GA",45620,micropolitan,,,,,Thomasville,93012,Z5,A statistical county subdivision,,,,,,,,,,,,,,,,,
